Țară/Regiuine,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Cyprus,0.9971532136552318,0.0007766133135185156,0.0012662438686880466,7.278350933504744e-05,0.0006954580338614965,1.864085261477233e-07,2.2168111116958623e-05,5.089300161744722e-08,9.450024967090372e-06,1.649601852553274e-08,1.2891995047708865e-08,1.6937674368804434e-10,2.5677772547035266e-06,6.912171975049149e-07,9.304497048271253e-08,4.123275584798505e-08,5.681911940210096e-09,5.989157535399824e-08,7.857851904787479e-08,2.1476802312208874e-08,1.2943410907524246e-08,4.5491172873926666e-09,3.4145276685169825e-10,1.9619778857205441e-07,5.196151541994754e-09,9.368779359744778e-09,2.26174034691544e-09,1.2782119532940577e-08,8.281549135589888e-11
Czechia,0.9945075879071422,0.0009897002149527566,0.0021146297345683985,0.0004922659619671819,0.0013438996931649048,2.856820674136449e-05,6.131006365324096e-05,1.7277005655361772e-06,1.0554646631795876e-05,0.00023201339196683588,4.1217678439278656e-05,5.389814813331567e-06,1.2131604056934422e-07,9.547881514693634e-05,1.050242895119223e-09,1.0991528979484888e-05,1.6781755968494967e-05,3.449652584758986e-06,3.823142191984878e-06,9.072396166474938e-07,7.437407904145367e-06,3.603300506085641e-07,1.985106558734099e-05,4.076162543262786e-06,6.321811280953445e-07,3.548667204488612e-07,6.494372819192004e-06,3.4612439981690595e-07,2.797346826906574e-08
Democratic Republic of Congo,0.06964819602528333,0.8512683201325861,0.0002019196415029366,0.007458772801290083,0.000525211534968565,0.025568440238633795,0.0024911429069080482,0.0021983049140549614,0.01764195305831207,0.00028895694461218105,0.00046316574993288784,4.5674184853889564e-05,0.0035284633703200514,0.0014659353107011972,0.00627426350358595,0.002947402980781463,4.9953037547124516e-05,0.0029230725837384444,3.460622697692661e-06,0.003269116545934933,0.0004046731805097701,0.000997635308853761,0.00022860136912388897,6.267630164088796e-06,1.95804217723879e-06,4.9173718208984294e-05,1.3048082008961965e-05,3.281744221702881e-05,4.0991384905617784e-06
Denmark,0.9977321672373234,0.00014533363737658943,0.0013548927404246568,2.8584327210859804e-08,0.0005786559671328535,1.365429029952467e-07,8.383320160949476e-05,4.525791428078867e-06,8.362788985371906e-06,4.008034516116278e-05,6.893503673960995e-06,3.9009732302041604e-06,1.5199491322646296e-06,7.1113253899093395e-06,7.654714659063503e-11,1.6889904742791124e-06,3.6270996207761723e-08,2.5237928813028166e-06,8.043890617006087e-06,6.3700623768083025e-06,4.041951146098671e-08,4.4536080537540365e-07,2.845795351989048e-06,9.306966057624667e-06,1.5646539573085067e-07,7.637015452143083e-08,1.0126642821900576e-06,8.619513390098053e-11,1.0200255230365654e-08
Djibouti,0.9967929905676065,0.0012701780559368455,0.0010502312862682812,9.30715412459158e-05,0.0007263864694477357,1.465741657898582e-05,2.9195006826914113e-05,3.948796159214677e-08,9.921819096111704e-06,2.50607437506277e-06,2.5783466238946783e-06,2.153221822087969e-06,4.507293524570507e-08,1.1418143106561793e-06,3.498460637768557e-08,1.0702943703949946e-06,3.9323845656135245e-07,1.585915012643542e-06,5.056365873743157e-08,1.2753006090847167e-06,4.738184132145898e-08,5.138114953244522e-09,8.640044697783896e-08,8.727260712554828e-08,1.551846564118157e-07,2.7556635941198467e-09,2.536994758416365e-08,8.307944173837585e-08,9.395307263797447e-10
Dominica,0.996988808213055,0.0009542362079946159,0.0012268489908338176,9.500804268745657e-05,0.0006982397139198919,1.8821722346996918e-07,2.4674051615822444e-05,2.468661172546139e-08,8.631789454013508e-06,1.2874904973064945e-06,1.8217474834195733e-07,2.73035153011638e-09,1.159615071847312e-06,2.7843606876753724e-07,1.98746161666258e-07,1.055454579249187e-10,1.408679974033026e-07,2.48388158058463e-08,2.3607894146680647e-08,4.829764541043418e-10,5.5106533624606215e-09,2.1670881314534117e-09,2.9552006048259045e-08,1.0330913031644688e-10,1.8716817775297797e-10,5.985808387868606e-11,1.0832784078240393e-09,2.156453836495606e-09,1.7066029980564277e-10
Dominican Republic,0.9975148782132145,0.0004882333941076787,0.0007521817367575657,5.5920709860649963e-05,0.0006013072713924447,0.00022479442725368014,1.2990382352752054e-05,0.00010990018431812102,8.377050726901357e-06,7.474202137304307e-06,5.625713983589238e-05,8.644054101996638e-06,1.4292372036745872e-05,2.2846277018433685e-05,3.9427182620350036e-07,2.7668965619118966e-05,1.1035255443919162e-05,5.690209422231604e-06,1.0646979820800305e-05,4.35094800633779e-07,5.904619943304094e-06,9.565240532350498e-08,4.26288573053509e-06,5.355765129380522e-06,4.9837014629337066e-05,7.422538861887533e-08,3.886825892639407e-11,3.850397604401235e-07,1.1656609729687608e-07
East Asia,0.5832368064863961,0.35954394144013313,0.0004092180760129961,0.027719092959944427,0.025077875124453506,0.0016050410758656943,0.001368710260589653,0.0006904744563013917,0.00024257031418370502,4.296209814622556e-05,2.005955784019488e-05,8.999573065702691e-06,9.57602244582478e-06,1.1563514273899512e-05,1.9047426672284497e-07,1.1765784683596933e-06,2.4609886640788873e-06,7.560459017245667e-06,1.0834288799986348e-06,2.572862860306864e-07,3.904061059213086e-08,6.843704664078248e-08,8.055973935933563e-08,2.8068130704540613e-08,5.572985562781034e-09,2.012748385875176e-08,1.3016039821879211e-07,2.057200269390317e-09,5.801169896529367e-09
Eastern Europe,0.28970957755987714,0.4016685562577554,0.004547869434940856,0.1881195975965347,0.02818353861768993,0.00019587364086460105,0.05515612489951466,0.01288645212026779,0.003906815919672091,0.006989786659506944,0.005063139388719328,0.002190102851272695,7.739712282156661e-07,0.0004489087393098449,0.00028509503050685043,0.00020319199949277763,2.8611051414151813e-05,0.0003105494703095904,1.710661112772307e-05,1.4933424416941544e-05,4.420795041935876e-05,1.228999950654142e-05,4.972652943933672e-07,2.9247328092617595e-06,3.5706900348828942e-06,7.970210154389059e-06,1.8979424006311718e-06,2.6012130343840326e-08,9.952827904331738e-09
Eastern Sub-Saharan Africa,0.36090824494395474,0.589310007864073,0.02232837826442495,0.0022631116447461353,0.0002538069244164593,0.007625340791921561,0.0011549687606267735,0.004892304667010708,0.006392755531795488,3.6955908214950966e-05,0.002411022537323817,3.423171614494486e-06,0.0002856795420508327,0.00030129781860594964,0.0008225190979824245,0.0008912827867822595,5.557071931324333e-05,4.342425276676837e-05,4.240734837956849e-06,2.1679221442901907e-08,2.6934358754363624e-10,5.246332033580943e-06,3.6490655638664157e-06,1.168296892702147e-06,3.066218004703856e-07,4.430598854573009e-06,2.0969355624402972e-07,6.223642668985269e-07,9.116004136014799e-09
Ecuador,0.9981659746683544,0.00023870903117601742,0.0006955388650219435,2.6608567665928946e-05,0.00040018762728254577,0.00014200919791961482,1.3341841094870196e-05,2.011025551441149e-06,3.0270965378937826e-06,5.883231927833919e-06,1.1519456249350636e-05,5.637621838183973e-05,0.00012481711297751425,3.14676193584417e-07,2.039362697370164e-05,3.5210355005181044e-05,4.670650951414567e-06,2.0808384265108975e-05,5.984376970969741e-06,5.335233598043755e-07,5.904876782542263e-07,4.39887977616807e-07,1.145495917575333e-05,2.124572929839431e-06,8.146446517828833e-06,1.7088040411934968e-06,1.202069723886226e-06,4.1300861969702265e-07,2.294747100536837e-10
Egypt,0.7123273942257415,0.02840625970095974,0.0049362458450879524,0.04837832178751815,0.0110803774155305,0.01563343488169679,0.051051867809669575,0.0040677495283257675,0.04697803007870281,0.010158564588896654,0.010148338848415447,0.02364161786454769,0.007410000762942073,2.07885978969574e-05,0.0133394968598612,0.005385967823724854,0.001072901896426366,0.0001112227333084788,0.0026012603150482746,0.0010637314011373903,0.000415762719771167,5.422396886047676e-05,0.0013290662393382773,7.558191226739659e-05,2.374720997066805e-05,0.00017848187519354066,4.673229253361628e-07,0.00010760894225353605,1.4868439812771234e-06
El Salvador,0.9976916242944466,0.00043252877992525746,0.0011350450668328222,6.263013362619833e-06,0.0005817721943868023,6.893393360310816e-05,4.025147321252384e-05,1.4857153623850922e-06,1.6083689754482383e-06,1.963297064476237e-06,8.916156365957712e-06,1.8810594129761435e-05,7.190379102479369e-07,1.5049870939075074e-06,1.4168650685466063e-06,2.3414512260142196e-07,7.80881656753166e-07,2.6907524550770264e-07,3.978497237578652e-06,2.5553693983169396e-08,1.042132561452549e-07,2.2100140826115612e-08,1.057756843381362e-06,1.6984335487119592e-07,1.0884992762086805e-07,3.752554964580931e-09,2.440985540902402e-07,1.4627838045342355e-07,1.1176290906986406e-08
England,0.9537542939912804,0.02683243146843158,0.0038440301758456484,0.010589822423018926,0.0003857383969450689,3.063315364669408e-05,0.0004339491672048359,4.5494081522470654e-05,0.00010324363261117541,0.0023210570329934063,0.00016658363197894827,0.000393555684367375,7.510393051379385e-05,3.311767109865901e-05,1.386231393028599e-06,2.0883744915159e-06,0.00046677551090443714,0.00011689166478184043,1.7041024473161296e-05,2.0697679236033072e-05,0.00017662298903767053,2.985877488419366e-06,1.4924475335448448e-05,1.952763089168581e-05,2.225884614945445e-05,5.5635310755893835e-05,2.564450943415458e-06,7.033568913385726e-05,1.2098035250602563e-06
Equatorial Guinea,0.996888237270605,0.0012925240467906811,0.0008148669217339666,8.198742077920036e-05,0.0007701974658750259,8.157552680754713e-05,4.4288453769558624e-05,1.5219947898664821e-06,9.95308796633967e-06,4.517942856802009e-06,6.261523981291405e-06,1.009898754583554e-06,2.8605231074716656e-07,5.991765387181158e-08,2.631941471739044e-07,4.5504091826401977e-07,1.3666714705415385e-07,4.780259875701068e-07,4.1766955897235655e-07,5.9797143510751805e-09,1.8665383281803444e-09,3.656739024877359e-07,1.3787744558382573e-07,6.709917718097659e-08,2.2996181954961314e-07,4.343174312246966e-08,7.76444466556027e-08,3.2277187463832206e-08,6.559184019348651e-11
Eritrea,0.9897117339155643,0.007547108259292732,0.0014431657454939313,0.00023675526536130772,0.0006098586647951919,9.180354139619443e-06,2.8458862818363856e-05,1.4070938037793011e-05,3.807638049208109e-05,3.2133242325027543e-06,2.970142558591205e-05,2.0793261588462265e-05,3.9176520939089716e-05,1.1862268008887706e-05,1.7879525768258638e-05,5.052108097961631e-06,2.2295156364847894e-05,6.932855539694741e-05,4.077167726986696e-06,5.273040440775236e-05,2.1440857150135277e-07,4.764746200682584e-05,5.645805663847644e-07,7.5925413698833285e-06,2.5017850014772708e-05,1.7069973383219797e-09,2.567496392937386e-06,1.8711155274368226e-06,4.7344398961354395e-09
Estonia,0.9973244620430322,0.0005382442205221128,0.0012739276182272535,1.810579367612307e-05,0.000820363033473343,5.278425253063727e-07,9.3552258476273e-06,6.276199705913257e-07,1.183874414462425e-06,1.5637805289491072e-06,4.515058901991724e-06,1.8354526945432075e-07,3.3873438333533254e-07,1.16882977907208e-08,8.741487163638378e-08,2.1380808074114e-06,1.0311731087960295e-06,8.99276692400216e-07,8.952250392413184e-09,9.043173127275053e-08,2.560818225868196e-07,6.959553354521797e-09,1.8381952275830995e-07,3.849172843651358e-07,5.855880289043537e-07,2.360101167443104e-08,3.325892286725209e-07,5.608692307616885e-07,1.6578446259151846e-10
Eswatini,0.9966897746694908,0.0015630519503641855,0.0006097239097135232,6.906457488573692e-05,0.0007846450654742873,0.00017038178327549193,5.410000472894874e-05,2.6440111328767805e-06,2.6000380250760117e-05,7.564687772656414e-06,5.317719712608152e-07,1.7225066904987603e-06,5.566089282987824e-06,1.3372029505447877e-06,1.0991540937575051e-05,3.863313591498255e-08,1.837639762170072e-07,4.333682034205409e-07,8.427341300481985e-08,1.2714692092597228e-06,8.086777630508903e-09,4.415631868794405e-07,3.0638214083952196e-08,2.0092892154883712e-08,1.698995473903583e-08,1.7157656007417846e-09,2.5403057143782843e-07,1.0439792826161723e-07,1.0827849233598263e-08
Ethiopia,0.02205079272904527,0.8730352576803433,0.00252836943595484,0.005600868318888466,1.2382568161407681e-05,0.03270558410456044,1.2855610426480098e-05,0.01736171396603964,0.014534228355781855,0.003293345538752924,0.00016106018960616042,0.00503395660628555,0.0052280665232742165,0.00010114895475524131,0.004889873996899767,0.006963896046180463,0.0010142616734868692,0.0018312588202632986,1.9384215540487506e-05,0.002768991999613284,6.0576834837989135e-05,0.0001807142594017581,3.782626924638094e-05,0.0002781960304153137,1.648221302330393e-06,0.00010108779019946663,0.00018112427161247213,1.1014632743279203e-05,5.143563811144949e-07
Fiji,0.9971652093457667,0.0007793651825334806,0.0012620709537731754,6.882863776624198e-05,0.0006930142142902603,1.2802713208386966e-06,8.543987833262352e-06,5.84015389442014e-06,3.558802045688896e-06,6.643197910326172e-07,3.0493623811590307e-08,1.983360057918285e-06,6.043323913108921e-06,2.0531830675620456e-07,3.1431157804715276e-07,4.277817217236409e-07,3.858620826309297e-10,1.0024658291753905e-08,9.957091603184464e-08,1.7675804352753426e-07,9.058494445520096e-07,1.1127965363238278e-08,1.419078164154598e-09,6.669410382325927e-09,1.0256409756435289e-07,4.209685946257296e-08,8.453749805579652e-07,4.094606761284211e-07,8.239791726720823e-09
Finland,0.9975489506981458,6.697208872776333e-05,0.0015648319912113912,5.854023562831133e-05,0.0005672931361483894,1.0151147776871321e-06,4.8965096296670585e-05,7.542244984789103e-07,4.842168340654052e-06,2.2081968087694814e-05,1.3723437268422445e-05,1.2142044982100928e-05,3.408798246005834e-06,1.0415034874290231e-05,1.6474098637522505e-05,8.963980585070318e-07,1.4237624892171612e-05,1.221879269523403e-05,7.251136238950109e-06,9.418162109282832e-06,1.5596728380520803e-09,2.3321305583194568e-07,8.160862065520805e-07,7.597604044617344e-06,2.7031533794624687e-06,3.0445880239007896e-07,2.7725010424087763e-06,1.01045093420426e-06,1.2872299622839102e-07
France,0.9044513465403712,0.04129945273609253,0.004371534796956947,0.014440695641808115,0.00036731976017147406,0.0002880317324078475,0.007282278278094099,0.0017006129371678073,0.0005650792120018893,0.011258763161389802,0.003420031392489758,0.0010342009268165847,0.004053710665881573,0.001085228696857491,0.0016753912222794603,1.2506132766988448e-06,0.0010661279463614894,0.0008274487801073965,0.00014121363162328019,0.0002334842995299268,3.0893269375697527e-07,4.797466921184118e-05,1.4572538732478464e-05,1.7286591123919184e-07,0.000176802321700425,0.00012308034759879322,6.323683614188456e-06,6.693307316652066e-05,6.285956855661892e-07
Gabon,0.996865508290287,0.0012024458499034466,0.0010992225292765963,7.743631266043633e-05,0.0006935024987313236,1.2621597189442556e-05,2.4593051982104378e-05,4.356673617967349e-08,1.1660322060398055e-05,1.7989235398562404e-06,1.378660003004999e-06,4.202232289070912e-07,2.4518708657861875e-06,1.1583793946131832e-06,3.2497878643250993e-07,5.7154014454841434e-08,1.461418121420112e-06,2.0924658515335988e-06,2.533879888585046e-07,2.1178025625880955e-07,2.9695717366089306e-07,2.275746510190354e-09,1.420139541944595e-07,2.8400458315706494e-08,1.1678653691286994e-07,4.7163577437256943e-07,5.84746985549745e-08,2.395121589246677e-07,6.826204988424192e-10
Gambia,0.9959128948351471,0.0018523368695608753,0.00122277932383327,0.00012852592563689484,0.0006768233031702726,5.654394873333202e-06,2.4367000544322483e-05,1.402568023443659e-05,2.565089623127509e-06,9.718789267680764e-06,4.961323548601002e-05,1.302509962094487e-05,2.7278705762600622e-05,3.253346582983344e-07,6.455185565063751e-09,1.8279435287527525e-05,1.0651307185085256e-05,9.925150991991461e-06,7.622446804089625e-07,1.74749227820128e-05,1.3956283359933123e-07,2.3574424928410986e-07,6.444132595906934e-07,8.515573970962198e-07,8.873352548074705e-07,1.2728057472959607e-07,5.091324634339943e-11,6.521263850588262e-08,1.5739347523372474e-08
Georgia,0.9971952431678479,1.549664904926859e-06,0.0015299991339571108,5.24887442715648e-06,0.0009571135596911475,7.657359949576462e-06,3.4971955109353146e-05,8.949413041342354e-05,2.2205468805895767e-05,1.4226313442594247e-06,2.2925826498736462e-06,8.297936175128302e-07,8.557557967672048e-05,1.2397247388817858e-05,1.1794622433619215e-06,3.098003482918472e-06,2.2962038683263006e-07,1.604641756321317e-06,9.680827031558826e-07,6.19987785268459e-06,7.1894014017599804e-06,1.0770622909404764e-06,2.1592331525301707e-05,2.141871442021866e-07,1.6443661666720999e-07,4.191245319490514e-06,2.595495106147171e-06,3.6771576082509175e-06,1.7844778248459245e-08
Germany,0.539307439718429,0.29197093379531386,0.014426103203600688,0.10438228239641768,0.00011888302748440641,0.0007848613776755707,0.0009278420157824252,3.3109917192084615e-05,0.00044721703693212833,0.038125186230269024,0.0014323365629439534,0.0025093916817427297,2.9150588751129724e-06,0.0006633029618905766,0.0001978888338989161,4.966760284549129e-05,0.00027314918764745745,6.408852019022404e-06,0.0018613665084400437,0.0003062837679083279,0.0004578735249757017,5.19348939827982e-05,0.0006307287680177584,8.685729233673435e-05,0.0005028918747974467,0.00010828333212488314,0.0001705551195068129,0.00016276793362071077,1.5375233287393384e-06
Ghana,0.9662397672702975,0.019995580784984084,1.59188445504366e-06,0.00017151764816380555,0.0006263533108624849,0.00812673285790467,0.0003467244115445157,0.00013657004872213294,0.00045768208651502783,0.00034017580881739236,0.0002376100429408028,2.5069026123421345e-05,0.0011204308498844095,0.000369088622060623,0.00014052830603565234,0.0003466476724685501,4.747362690246533e-05,3.0396804856537516e-06,2.6768591204538564e-06,5.859862906503902e-09,0.0005182356704040606,0.00012472667376874617,4.933948182643558e-05,0.00011644930232213603,0.00038231578171211554,4.519584174588887e-05,1.3875914706070675e-06,2.6760848955096897e-05,3.2214964324606443e-07
Greece,0.9948710882967914,0.0003852836891223802,0.002066263984137378,0.00030426773213628036,0.0016495350049022177,2.7425120324007696e-07,4.0667189027207124e-05,9.90121152216048e-07,2.717018056253406e-05,0.00028263991689807645,4.5142730711190424e-05,4.2052773161349865e-07,7.4276331106543e-05,8.634668806738766e-06,5.1953577731037735e-05,3.06525620342685e-06,2.553794238236587e-05,2.1003103915894382e-05,8.427766963110115e-05,1.037866858809995e-06,1.4701595465398486e-07,7.852337358441298e-09,5.296190818650879e-07,5.5028069111806646e-05,1.5707476642205555e-07,2.676066149027176e-08,3.3520847950538704e-09,2.6916528240702994e-07,3.0104970768383014e-07
Greenland,0.9969836333634873,0.0009546361600797702,0.0012270642183437525,9.630539935157318e-05,0.0007000476024427619,1.1981913286704045e-07,2.597553876577835e-05,4.580463652693581e-08,8.8481318841021e-06,1.3235293301254e-06,1.951021176275918e-07,2.5709170130001407e-10,1.134613146075544e-06,2.570638768451357e-07,1.9655851885652052e-07,3.654499677245674e-10,1.3586952604234663e-07,1.2635959748560905e-08,4.9040408322558384e-08,6.645241185920485e-10,4.803071217876562e-09,3.0642848545037805e-10,7.443757265319326e-09,1.1315244880572393e-09,7.291048035614307e-10,1.385671703017978e-10,2.401448601931738e-09,1.1212703117996447e-09,1.8675388002622436e-10
Grenada,0.9970052207954082,0.0009417601613572492,0.001228538068367202,9.3363697789187e-05,0.0006948736468043554,2.2770517986376992e-07,2.402944046158774e-05,1.628107964744297e-08,8.605927194860077e-06,1.1469232203256185e-06,1.5437596611284738e-07,8.001796832306759e-09,1.275196306279335e-06,3.4894128898292066e-07,2.1334806301831664e-07,1.2715248999367838e-09,1.0974129728996477e-07,2.969977222326643e-08,1.8446020671834236e-08,8.9518470559972e-10,8.390146180967856e-09,6.0823637180026964e-09,3.719596563089515e-08,2.9580674259313387e-09,7.239870225754271e-10,5.485695709050464e-12,5.131218099153146e-11,1.9138944601689664e-09,1.1469417096810385e-10
Guam,0.9970071704834619,0.0009279774928223825,0.0012328685671477682,8.932138408197768e-05,0.0007067458634585044,1.349657301411008e-07,2.3556327677515526e-05,2.991604654169684e-10,8.457617769834198e-06,1.252630216572845e-06,8.515989935349452e-08,3.651747880202448e-08,1.5289937806032136e-06,4.586145712062435e-07,1.6566262267791077e-07,2.078508463560915e-08,1.2734651198917567e-07,2.4054061327532733e-08,1.6121495271071426e-08,1.2169459711191308e-08,1.284926784840083e-09,3.827683450017051e-09,1.1543780093855358e-08,2.2043318385328136e-10,1.1862892805633266e-08,3.54418258618874e-09,3.852318289698121e-09,2.648065511203947e-09,1.5922469812964506e-10
Guatemala,0.9940588312679909,0.003283214252031338,0.0007150549925598654,3.851838290982345e-06,0.0004173549860250044,4.05579923799204e-05,0.00013724610941580573,5.301451715609374e-05,2.1690622772963249e-07,0.00020154237986963502,0.0006140576782941733,0.00011648054605228523,1.0342266279643023e-05,0.00014760590988887446,8.7007845378164e-06,2.5204864632438526e-08,3.7028568771919507e-07,2.7003369379450155e-05,6.078497352174804e-06,8.164013111033855e-06,2.495551403497445e-06,8.191426194615794e-05,6.077358464215703e-06,2.1835411355573045e-05,4.6890379921251916e-06,3.160041274280519e-05,3.679021872271388e-07,7.646312451512207e-07,5.416352681287653e-07
Guinea,0.9631384631529125,0.029268496160012588,0.00122380620878022,0.0006421295534314574,0.000940803644668671,0.0005017610594541732,9.281448887643107e-07,0.0006905613272082732,0.0005574913533943268,1.2125790223606496e-05,0.0005177607357770075,4.978298179100461e-05,0.0004668452121426222,9.59507557566524e-05,0.0001590929847320415,0.0004936832234861304,1.2204545313281036e-05,0.00021490055320090988,4.7926441108974735e-06,0.0009107119112220885,3.1000047638597723e-06,2.081974855184745e-05,3.48279211022661e-05,1.3552770483892402e-05,1.1806557760437122e-05,1.2283389811335382e-05,5.734012290315171e-08,1.219622540642402e-06,4.0702355626416334e-08
Guinea-Bissau,0.9952669289167954,0.0026934192359825636,0.001050727357577586,0.00012193132724092163,0.0007558219675752102,1.102596158830267e-05,3.681993395151326e-05,1.231604764334068e-05,3.097621294038392e-06,1.1487217787338635e-06,5.3852112774623706e-06,3.6446103945687733e-06,6.596784313322783e-06,1.899905080305097e-06,7.52161775737145e-07,1.260495247854094e-06,4.28756313056636e-06,9.846274468832157e-06,1.6862329405772145e-06,6.231428758421976e-06,5.245610850555272e-08,1.9328782437297525e-06,3.3135451609797276e-09,7.444051213540529e-07,4.764675858247634e-07,7.920064508485727e-07,4.911760915649785e-07,6.676619994439383e-07,1.1876038397382297e-08
Guyana,0.9971048342977681,0.0008972111698347469,0.001196696837109653,7.170223262807956e-05,0.0006961099760952855,2.691467219897748e-06,1.9225408240968418e-05,1.4090396674402766e-07,7.27101765896862e-06,1.9544206022464348e-06,2.6335299495385634e-08,1.2117492136853922e-09,8.610340725512284e-07,3.5019334697421505e-07,2.522368511436305e-07,4.3986425853253656e-09,1.7395621726660944e-07,1.5406451974686712e-07,1.877685622000063e-08,3.7517878619901684e-08,3.379727496119618e-10,1.1317330024288669e-09,1.3618837113884138e-07,2.7632360911083502e-08,3.784760616828116e-08,7.524793704043994e-08,1.0171325300925053e-09,3.004855126032676e-09,1.3547274847007398e-10
Haiti,0.9826134710756,0.01252125357840879,0.00044641848138138416,2.4044419916940164e-05,0.0011464876431309201,6.848502948356041e-08,7.242087163538445e-05,0.0008852893339735604,1.4802151226077406e-05,1.974623645947562e-05,0.00014504139639420237,0.00018265983457718224,0.00018219749538274426,9.049246280869251e-06,0.0008263775637018655,0.00039187818089613137,4.702935559874823e-05,0.00012967905709736493,4.989177940663308e-05,1.2798369517872054e-05,2.6140500574374063e-05,4.083238710711539e-05,7.757557697935853e-05,4.620194397460566e-07,0.00010619568234948548,1.511713206234255e-06,2.6322580545257846e-05,5.354146817289463e-08,3.014427144760228e-07
High SDI,0.4544387150192946,0.3822482716691723,0.013909207966813282,0.03140696681733988,0.09748449699548238,0.0057267520393750205,0.01224272452513914,0.000604908841414561,5.187566368383181e-05,0.0015013077492968547,4.5075663125014573e-05,0.0002981069637443691,1.5767639139248644e-06,3.03518195233155e-07,2.3560649724902662e-06,6.106640585539626e-06,5.009784887918346e-06,6.9734407749342645e-06,3.961416110405399e-06,7.469639560866063e-07,9.303912515030389e-08,1.7046007346278003e-07,3.249860307488262e-06,9.138106856682053e-06,2.3442471975860297e-07,1.8209942802026798e-07,5.220462612533075e-07,9.64491264524951e-07,9.646857542431787e-10
High-income,0.437834912180198,0.37435360054137046,0.015985626282910226,0.0405635224319888,0.10631732092575123,0.005924125318079711,0.017695281672588763,0.00022009934686561007,3.375951569220611e-06,0.0007189783944426617,8.897874486301849e-05,0.0002688014822026015,5.983471571128086e-06,2.095023847692587e-07,3.1116290444796027e-06,1.1539841311403983e-06,1.939375999946189e-06,6.674815182412467e-07,1.0385245685549055e-09,7.474486850748713e-07,7.952533012103542e-11,3.300358583150232e-07,2.619844233137823e-07,1.0092732042922802e-05,2.6835973049060776e-07,6.761013169437562e-08,5.1500847069836086e-08,3.4878839508290826e-07,1.4170435601020688e-07
High-income Asia Pacific,0.27474897303973356,0.5422243334811038,0.001977811700173088,0.017136067545389353,0.00820710993942162,0.008935682485506769,0.01747611517840644,0.002366520691461293,0.004924166409563894,0.05687283005939827,0.012207166064835207,0.021415217906658356,0.018180831010379064,0.0007393306781484218,0.00023583392091758757,0.0010809465931234594,6.085458671216772e-05,0.0010727909720624072,0.00011108754652021706,1.0691886747987457e-05,0.006210703751618309,0.00013184279428269156,0.0030584230254920527,0.0005198074859753825,2.1526477238244508e-05,2.749244461288883e-05,2.3039766127796953e-05,9.148824902566301e-06,1.3653733487001865e-05
High-middle SDI,0.5666081681976707,0.37855277924914993,0.012220491714324648,0.002328165075970199,0.017752633129712533,0.0016280668888804225,0.015476960740221164,0.004318045011668665,0.00027517345902638616,6.904175046881954e-06,0.0005423074501309833,4.689415314925757e-05,5.14867312275038e-06,4.481249857280396e-05,2.2726530337860737e-05,7.359978850097531e-05,3.921068963906089e-07,8.008537076148438e-05,5.860447815324576e-06,2.002432240764225e-06,3.5518303743916196e-06,9.320403608670464e-07,3.939856344232159e-06,2.559552299445203e-08,8.43896184570304e-09,1.3082017096677372e-07,1.0654024933830177e-07,7.09687611829298e-10,8.7075127649726e-08
Honduras,0.9967308490187938,0.0006804732992067338,0.0016769531521438638,8.784055658134212e-06,0.0007335437638319969,1.4024330480769552e-06,6.686140911953348e-06,3.510798406269186e-05,1.12361937023538e-06,7.368762676907989e-05,2.350014198118048e-05,8.894188931091892e-07,9.974991521629944e-06,4.157374872263128e-07,4.121201180668707e-06,7.650694081398266e-07,7.591138985302284e-07,3.337770649820138e-06,7.509086160449419e-07,3.514033924813614e-07,1.2807780729115125e-07,1.0256712474966549e-07,1.041504351498795e-06,1.243960901213399e-07,1.6480372859732226e-06,2.7458886988944906e-06,1.372948164558487e-07,5.629841802981842e-07,3.2398819125192856e-08
Hungary,0.9916432352735035,0.0016235736602459798,0.002706790735499016,0.0005443536764925667,0.002321365691286389,7.517517766193385e-05,0.00025339264563933433,3.117743520377692e-05,3.9645769418951675e-06,0.00043962839447631366,0.00010336789169022448,5.135566796330155e-07,5.896272915875087e-06,6.471914198644166e-05,1.0271559050469563e-05,2.0974851183040846e-05,2.477442639417796e-05,2.010046663684558e-06,1.7565511609745706e-05,8.376304068735603e-06,4.459663344480014e-05,3.5172141313446862e-12,1.2649125848973685e-05,1.0012089346539194e-05,2.2108480101750838e-05,1.726827451915071e-07,6.800656368517677e-06,2.529260196816e-06,4.239237478043123e-09
Iceland,0.9970200327286511,0.0009162021456827784,0.0012395526007024642,8.52387929589865e-05,0.0007009725251212404,1.1345832730040584e-07,2.586389812294064e-05,7.08220315204605e-09,8.615950441163904e-06,8.95574645344428e-07,1.6557842473737906e-07,9.495042726015482e-09,1.498216704760677e-06,4.432596820464218e-07,2.2070093225742517e-07,1.4680138762486783e-09,1.1411374812320226e-07,4.064231699293979e-10,2.7000201988508663e-08,7.4369982176691066e-09,3.5824792089767824e-09,2.476854350223192e-09,4.476497071316672e-09,1.3095518860785437e-14,2.982601057282229e-09,1.6403385840219484e-09,4.0453246872408454e-10,1.959915788937363e-09,4.3739953056026566e-11
