Țară/Regiuine,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Central Sub-Saharan Africa,0.32944878984617054,1.477191939465408,-0.17604008773016672,0.08839664476133724,-0.038400649611015344,-0.13902587473412878,0.051348425090740224,-0.005756874753548771,0.12071919153401772,-0.03546280798682552,0.01050911076889291,-0.001211511242239052,0.07012508654385255,-0.005272357252562164,0.016498242506212353,-0.05357335050893108,-0.040103676401084296,0.04226968216162926,-0.011989884574505345,-0.026854829856892772,-0.019113857523387776,0.046608291393385314,0.009962158937384754,0.002395544690205125,0.0016729686278305963,0.02045832278992161,0.00026885079941636763,-0.006088416235719291,0.0020721442941434823
Chad,-0.7380040985773795,0.6833809619612736,-0.05191254602817183,0.03684819408705924,-0.050352281508594394,-0.22258205757951355,0.02652553941114974,0.021927867097194378,-0.037040396196871564,-0.06090875891729536,-0.10547997354695951,0.026308771863353494,-0.018712359514773715,0.05368624342610478,-0.07752500330511143,-0.011748104647594865,-0.024872654335884314,-0.050359700625304156,0.015140731813160726,0.017303262333481905,-0.012569862294842379,0.020536097381964043,0.0013875987439086088,-0.0009443365314472577,-0.007792889915376725,-0.009885026784400296,0.008754934996145557,0.0053307593130340605,-0.0017776655209214716
Chile,-1.1899552291047253,-0.009658211724950889,0.03458964199261981,-0.007603978875668779,-0.026182149761945477,0.005881006298640615,-0.01688924894355978,-0.001387184710154014,-0.002946009282339659,0.003373817217028073,0.0003321602538163003,0.010204682243677158,0.0004984125257375663,-0.0017091418178140807,0.00018093646894999941,0.0044213122879523045,-0.005113826548848101,0.005005633221491479,0.0027037397741345123,-0.001690967155170635,-0.0026770935433008515,-0.000613124999512728,0.00470725776557623,0.0014365205670849974,-0.0031421347455851236,0.0016441004840491063,-0.0001312761916031896,0.0021661078478034178,7.009905613974451e-05
China,9.071376112198202,-7.215906492781066,-0.25111677536431365,1.9771637920925247,-1.9545079712717068,-0.5017272478011227,-0.42532587881110173,0.376453156037069,-0.22521167672164255,0.03963953258335632,0.072910535845336,-0.07179628881142784,0.056594674489299404,0.02060561735791976,0.015936534872271174,0.03986488280193183,-0.01396785290521352,-0.014679529126246267,0.04374691081870158,0.010153396597371297,-0.019180914741210822,-0.012724299470997295,-0.005048625401902742,9.939385079055108e-05,0.008604105693473418,0.0048205554301995485,-0.0005871005681261311,-9.17230131380564e-05,-0.002321293702211887
Colombia,-1.0958323372809413,-0.033585713284138584,0.02341886370228332,-0.026799833370279934,-0.03416948365229662,0.032280623615310124,0.012065810678638142,-0.011642309215740153,-0.0015139195320065853,0.004699537689357116,-0.00018591375182839713,0.005244186562989672,0.01632876910917507,0.01692686404810437,0.01037715906754625,0.01864870940495661,0.010385761475552509,-0.007778506018234982,0.0005755804723662712,-0.008013134800336707,0.0007046461430899964,-0.0020725132462571646,-0.003480451559321236,-0.00046317704101638636,0.010459234481700457,-0.004324247671914902,-0.006340239170796488,0.005380611773985711,0.0014446901793344212
Comoros,-1.262262209864561,0.04249975530237185,0.04553359700037395,0.013131148236301158,-0.03310867390723222,0.0004851726746933127,-0.006332273025898674,-0.00046580097756583014,-0.0033768758716014704,0.001692413449665763,-0.0008457489266313331,-0.00015695018708397664,-0.001963977355232885,0.0005745182622258419,1.588645509572809e-05,0.00047040183471121644,-0.00041823623769225005,-0.00017568206691960503,0.00028527841679952006,-0.00021432287046511584,0.0004348693397898847,1.5594034409908252e-05,0.0002273883566408037,-0.0001314962267031304,0.0002783970996285155,0.0004590841036745163,0.00031002149766936373,0.00029624965966973784,-2.42577600987178e-05
Congo,-1.2101654277648117,0.07636485879126116,0.022029118455332584,0.009410120873092858,-0.03490725617769862,0.03159866389202072,-0.010214045680444499,0.003864647978524726,0.00040143999825851374,0.006431035103943156,0.014104454627994553,-0.008298820088876635,0.006671501801056134,0.005955425593671461,-0.011280203262898459,-0.006880312522228396,-0.0059312329502839095,0.002909779014708705,-0.0006565997090395295,-0.00135501799491714,-0.0003458201796590368,0.002593680885452369,0.0018937249361072946,0.0005807846815755264,0.00031987056663067563,0.0015164170544445562,0.001094724792614378,0.001242533763867154,0.00010300833433518421
Costa Rica,-1.2509874772232379,0.029646516901730213,0.04346925563358276,0.006874282269728459,-0.031968376186559025,0.0026043471843014486,-0.007977550245889663,-8.550388086677745e-05,-0.0035305764277867115,0.0023707145632701253,-0.0012720504449735609,0.0005802887984108367,0.0008907641325930914,0.001639143475839993,0.001859221732008832,0.0016456976515927476,-0.0007670396779875617,-0.0010331898593290284,-0.00030933786871407303,-0.0014304490990039982,-0.0008514320619332719,-0.00021431744630599805,0.00020730091295154124,0.0003358797699881089,0.0011980300422519323,0.0002268363393901377,-0.0007289360331783953,0.0011351859991107847,0.0001967525601605837
Cote d'Ivoire,-0.9367689748387502,0.32197959264403175,-0.04371126187670983,0.021242770595933692,-0.048455319686465936,0.041255269706775226,-0.007342582517638635,-0.02625805381092105,0.002819940914303314,0.017590262469718027,0.04391777738487997,-0.025499670108115855,0.03572815996933839,-0.0002181794571237473,-0.013476414154279576,-0.014189589094758115,-0.01918772231209302,0.00542755828282179,-0.007605795725416907,-0.01183984812791265,0.009911748983409938,-0.023243720415951283,0.0050874497332573715,0.005448399562602,0.0072709703575466475,0.0025663370045906175,0.0012616453449683766,0.0003472610698870608,0.0002779701590298427
Croatia,-1.2188390788705215,0.0042819701460614324,0.051211334324249076,-0.0024987551889232573,-0.037764350539007986,0.004227746334132349,-0.003420029246404635,-0.0016509803142091303,-0.003152169327675645,-0.011921208836405012,-0.004399980828095764,-0.0006811867352283055,3.565690027195823e-05,0.0028523161488262267,0.0013285686231107132,0.002541083768093587,-0.0012580622934287033,-0.002030831601999544,-0.0018097004481134377,-0.0033941921445142013,-0.0015362842571719612,-0.0006693149635084947,-0.00015944043582272137,0.001342883813078491,-0.00049774817368218,0.0002488023939049391,0.002182461715679453,0.0016348255095373107,0.0001996388494740767
Cuba,-1.1894449472441724,-0.010926587542538616,0.051885132416635164,-0.013432476062365232,-0.02489737817074797,0.007379073003663453,-0.010927228176171243,0.006424844527666561,-0.015320809699180305,-0.019588651717076244,0.0046532857806200496,-0.0041700410884518485,0.0012424534011233025,1.074438500435625e-05,0.0031484046612381467,-0.0040160232827332505,0.0031260259237211943,-0.010497117333856084,-0.004537233597758451,-0.011820362959094857,0.0003125736773991198,0.0009234877612828063,-0.0072220073171459275,0.002421964065628826,0.002032883198166025,-0.0021380693436215893,0.00043565506402556877,0.0005416946740793161,0.00035524881730975233
Cyprus,-1.2622757661894306,0.035227004394345666,0.044981297184366394,0.01078424619147527,-0.03333563728686403,0.0005457656325554425,-0.005951653550220018,-0.00028516901189144805,-0.0038858834968760747,-0.00016235395239759103,-0.00014352691921091186,1.645129868870098e-05,-0.0020255919931863155,0.0010509463962224224,0.00038558466121822434,-0.0002566814471147459,-9.528412434255789e-05,0.00030935430651263685,-0.0003543441095208991,0.0001852499535112185,-0.00014381284147411884,8.525833850060284e-05,2.3358159301609307e-05,-0.0005599127432173059,-9.112010302344524e-05,0.00012235305101385797,6.011663602573175e-05,0.00014291398695135288,1.1503475962512231e-05
Czechia,-1.1626448178578705,-0.03667708755134124,0.05361177386007096,-0.02586681239712244,-0.04273920476011512,0.006231383782996018,0.009128699122783777,-0.0015324180097397635,0.003787606546920446,-0.01775822426777401,-0.007484878812102178,-0.002706636483654265,-0.000406071138872936,0.011391909342294974,-3.778225595322507e-05,0.0038652008317027653,0.0047759713230396995,0.0021653628890467595,0.002279571586305618,0.001110462795967627,-0.003179463254728156,-0.0006998311204794937,-0.005194394401841808,0.002353795653787072,0.0009269659321311225,0.0006945054308409909,0.0029710613371570086,0.0006858973382825007,0.00019499171874815563
Democratic Republic of Congo,-0.2642881445224116,0.9239659812592751,-0.014230233589746058,0.08648811565458928,-0.022950379628314112,-0.1601307963862161,0.049982970967555114,-0.046953363807973,0.13301360893751032,-0.017023126016593157,0.021552168025759,0.006767965691289634,0.059486107622992744,-0.038342475510989196,0.07932391178167265,-0.054367893323374654,-0.00707788817478626,0.05414302864898849,0.0018629443070967903,-0.05725823382071877,-0.020145356498889624,0.03163068896474491,0.015141264962901567,0.0025071159905593362,-0.0014013085347108298,0.007022459932056428,-0.003617396255303772,-0.005736871344471818,0.002027538182230052
