Țară/Regiuine,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Czechia,0.00023566957906325124,1.7617463971111757e-06,4.156044429151744e-05,1.1363044676247483e-05,5.321496316733359e-05,3.1102144528628884e-06,7.97174025347029e-06,4.5633533599784265e-07,4.86719558237298e-06,0.00014039205657672958,3.678234125217698e-05,1.074231946922333e-05,2.722000449530359e-07,0.0003714806791404449,5.970673987500918e-09,9.739563643994702e-05,0.00016354807084551932,4.524486960881334e-05,9.363171458839491e-05,2.2975688090698467e-05,0.00026897845348404796,1.7101164517437025e-05,0.0011163633101814521,0.0003887579091470328,8.09152351051474e-05,7.62246479283242e-05,0.0016631708995451676,0.00017614917950971575,8.014903966430161e-05
Democratic Republic of Congo,1.2177685940807884e-05,0.0011180614440091153,2.9280863887816913e-06,0.00012703452199766912,1.534477904224476e-05,0.0020538610685398675,0.00023898986656400252,0.00042841338094537273,0.006002625307854146,0.0001290096186393771,0.0003049662304524868,6.716677523684954e-05,0.005841374501451317,0.004208268955119019,0.026318178764357096,0.019269940839592117,0.0003591942687382811,0.028287401422079504,6.253400582432652e-05,0.06108525573911144,0.010798409336780519,0.03493465721287725,0.009485495666096081,0.00044105279460483375,0.00018491421069455032,0.007793322971159743,0.002465504566226392,0.012322891098753334,0.008665708407140668
Denmark,0.0002653995950677603,2.9040007696945093e-07,2.9891080857932484e-05,7.406512126664993e-10,2.5720428739765486e-05,1.668658033718696e-08,1.22356848172077e-05,1.3418408716725723e-06,4.328895435908867e-06,2.722399097472034e-05,6.905366133721643e-06,8.727463613407841e-06,3.828158186382831e-06,3.105779488611022e-05,4.884875159101169e-10,1.679961957927114e-05,3.9678784957815475e-07,3.715682090819568e-05,0.000221136045204446,0.00018108440982709238,1.6408837263639583e-06,2.3726192659962504e-05,0.0001796454627367036,0.0009963839667837136,2.2480084155485462e-05,1.841385335103573e-05,0.0002911092531177313,4.9240450110278363e-08,3.2806047024702583e-05
Djibouti,0.0002763981783564279,2.6456909323966e-06,2.415269375117981e-05,2.513891842858635e-06,3.3656537360351275e-05,1.8672375061320838e-06,4.441858602866573e-06,1.220436297108679e-08,5.353788133182541e-06,1.7744273156431718e-06,2.6923525038720073e-06,5.02166536546763e-06,1.1833700734926413e-07,5.1982775955657325e-06,2.3272625128998125e-07,1.109735317406118e-05,4.484342580655976e-06,2.433933273545474e-05,1.449024715146487e-06,3.7791476805364334e-05,2.005130306771524e-06,2.853407475575358e-07,5.6855501644657846e-06,9.739585397085588e-06,2.3241937459699922e-05,6.926137815404588e-07,7.602457608264342e-06,4.947396921761229e-05,3.1499072896460394e-06
Dominica,0.000280150131123898,2.0141914167188484e-06,2.859183828800113e-05,2.6005212078484537e-06,3.2785105055498763e-05,2.4298073392254602e-08,3.8042317270992015e-06,7.73182885494717e-09,4.719989808013594e-06,9.238014440656293e-07,1.9277430350361036e-07,6.452795587792246e-09,3.0852398924508862e-06,1.2845760632966985e-06,1.3397923016011778e-06,1.1089859933538593e-09,1.6278916170876612e-06,3.8630469854872907e-07,6.855906665571205e-07,1.4503659688020264e-08,2.3632197448163273e-07,1.2195704638627828e-07,1.970669610249656e-06,1.1683462563292907e-08,2.8407035058549672e-08,1.524607621769482e-08,3.2896134593644263e-07,1.301348741460403e-06,5.798152500825808e-07
Dominican Republic,0.0002522893560865161,9.275799007420338e-07,1.5778029094972312e-05,1.377690627611006e-06,2.5412505637821072e-05,2.612023121742656e-05,1.8027164749985158e-06,3.0981195051711436e-05,4.12297182485689e-06,4.827012715607373e-06,5.358183864755657e-05,1.8387632609413867e-05,3.42261775327194e-05,9.486997138646897e-05,2.3922880552054414e-06,0.0002616727120350063,0.00011478219777737423,7.965377321835003e-05,0.0002782999175575994,1.176019532905051e-05,0.00022791450289684167,4.845127600772497e-06,0.0002558642108707475,0.0005451718066795114,0.006808084124495526,1.7016363546537036e-05,1.0623775132281846e-08,0.00020914048394667404,0.00035645801571800235
East Asia,0.016051858917342475,0.0743321488735682,0.0009340833733399477,0.07431199275215422,0.11533009033697615,0.02029450635427228,0.020668924603639286,0.02118108613419826,0.012991453307548743,0.003019256091162198,0.0020790368356152665,0.002083200701132583,0.0024953996275020028,0.005225213453165114,0.000125763583050114,0.001210841430997883,0.002785496538173559,0.011516675517713642,0.003081682691447963,0.0007567425322421148,0.00016398249058850785,0.0003772258514928955,0.0005261684077172169,0.0003109039356630433,8.284411766571691e-05,0.0005021166548028952,0.0038713596165465404,0.00012159339010986893,0.001930423420657523
Eastern Europe,0.0006181944723745347,0.006438347335317955,0.0008048606119309922,0.03910171334735927,0.010049148667269093,0.00019202164711071303,0.0645776085912066,0.030648966043276552,0.016222765433651577,0.03808555096405981,0.04068577244992301,0.039305703189867446,1.5637294698971744e-05,0.015727297779079934,0.014594529303917844,0.016212680870169853,0.0025107801213295916,0.03667681493980073,0.0037725356113186984,0.0034054363555313986,0.014396705185967511,0.005252232072456917,0.00025181217235957585,0.002511775271127215,0.004115359357989465,0.015415824820555478,0.0043767277134442095,0.0001192040936609892,0.00025678245220358035
Eastern Sub-Saharan Africa,0.0017020969900905219,0.020877361870412732,0.00873363631069783,0.0010396638927030828,0.0002000149475315082,0.01652185050044275,0.0029887093701456997,0.02571705263794566,0.058669889760667095,0.0004450465486989073,0.04282024892222779,0.00013578286484017287,0.012756783381561436,0.023330136101486824,0.09306184786361596,0.15717699621828346,0.010778197010206868,0.011334918728681732,0.002066977354353673,1.0926530363635139e-05,1.9386285610971208e-07,0.004955335349622236,0.004084091581097288,0.0022175480581213976,0.0007810590660004054,0.018940204337239266,0.0010687517068845341,0.006303549007176972,0.000519814747161039
Ecuador,0.0002522135732707502,4.530841252390723e-07,1.4575971743166387e-05,6.549176164975436e-07,1.6896658898962676e-05,1.648519535419233e-05,1.8497260151401262e-06,5.663742251381839e-07,1.48844105424258e-06,3.795908370649868e-06,1.0961199712000949e-05,0.00011980927204236469,0.0002986168888855413,1.3054593903208657e-06,0.00012362273448897525,0.00033267645337136265,4.853507502619291e-05,0.00029100644619961053,0.00015627580221308653,1.4406889599252097e-05,2.277073238710827e-05,2.226063575283548e-05,0.000686887391721418,0.00021605765390624956,0.0011118014915683246,0.00039137464349259146,0.00032824611037919686,0.00022411854435052157,7.01063095166902e-07
Egypt,7.607056696758303e-05,2.278743077023944e-05,4.372040836265576e-05,0.0005032540602481927,0.00019772566558370146,0.0007670140965546688,0.002991400694077585,0.0004841850869965679,0.009762734611214366,0.0027701507925512563,0.004081242343075625,0.02123454673071651,0.007492552578050421,3.644987056899954e-05,0.03417548109097527,0.021507341290063292,0.004712047055306575,0.0006573991328437927,0.0287096516157626,0.012140038994191091,0.006776150101585147,0.0011597331894118218,0.03368293586721124,0.003248532388307069,0.0013697551661623814,0.01727690144768782,5.39334658266654e-05,0.024679613442048012,0.0019198132665267324
El Salvador,0.00026509916487383006,8.633190931277997e-07,2.5013563141737912e-05,1.6210441883109818e-07,2.5830718099052947e-05,8.415056279304167e-06,5.868400710025846e-06,4.4001536928986455e-07,8.316438799422052e-07,1.3320855218958454e-06,8.921751592426328e-06,4.203812539699551e-05,1.808999145568155e-06,6.565663092833585e-06,9.031891415372561e-06,2.3263931715155193e-06,8.53315930718974e-06,3.957166602061308e-06,0.00010925421340553846,7.256326543331988e-07,4.226058116577814e-06,1.176079965125565e-06,6.669974637568476e-05,1.8163222866747886e-05,1.5621888224612464e-05,9.038030958130666e-07,7.009410202580032e-05,8.347283437608045e-05,3.590594104080494e-05
England,0.00016738078040559894,3.537312374336614e-05,5.595079893415358e-05,0.00018103278877986485,1.1311844841898368e-05,2.469862187922917e-06,4.1786297199237255e-05,8.899060976317971e-06,3.52591658970139e-05,0.0010401331830955309,0.00011009353742492598,0.0005809035985724796,0.00012479761571836673,9.542510703121527e-05,5.836372373184885e-06,1.3704507332901494e-05,0.003368912600684133,0.001135405994032379,0.00030908069686606576,0.0003881877530003922,0.0047306060026913585,0.0001049471970748379,0.0006215763189702803,0.0013792752985205508,0.002109915575027137,0.008850225356724847,0.0004863710468994176,0.02650927271495021,0.002567086544783594
Equatorial Guinea,0.00027644144612609873,2.69240022794208e-06,1.874104464045764e-05,2.2146412802470805e-06,3.568866116601912e-05,1.0392702651304064e-05,6.7386538803843445e-06,4.704246270173032e-07,5.370988251521432e-06,3.1991269602078347e-06,6.538786394887756e-06,2.3553926545788947e-06,7.510635485877e-07,2.7280056741193176e-07,1.7509393097581208e-06,4.718382030722112e-06,1.5585954795222638e-06,7.336801150014123e-06,1.1970067757063163e-05,1.7720999703684837e-07,7.899399226385691e-08,2.0308620702422582e-05,9.073528732252196e-06,7.488695948341187e-06,3.444338047494367e-05,1.0916883449329461e-05,2.3268657119511255e-05,1.922230009407919e-05,2.1991916735162558e-07
Eritrea,0.0002492708218192285,1.4278665128892343e-05,3.0145976774229286e-05,5.808471389635128e-06,2.566630855323911e-05,1.0622679809178513e-06,3.9328394343806985e-06,3.950080767594673e-06,1.8661994610327275e-05,2.0665757694527835e-06,2.817088161117334e-05,4.404677730321761e-05,9.342500550471818e-05,4.9052849762682486e-05,0.0001080331160557634,4.7579659117867497e-05,0.00023093292054097842,0.000966436744369503,0.0001061276150296193,0.0014193023560534284,8.241482405653018e-06,0.002403434417258702,3.3745429245606666e-05,0.0007696303969227795,0.0034033456493046945,3.896999044492851e-07,0.000698838470565275,0.0010120834261505176,1.4417432156374377e-05
Estonia,0.00027413353445312057,1.1113462073584907e-06,2.904162204380455e-05,4.847778219647049e-07,3.767933787824197e-05,6.665642236255809e-08,1.4109314625240533e-06,1.9228377829558087e-07,6.332438845501793e-07,1.0975784034109848e-06,4.673578395071755e-06,4.2432408667798537e-07,8.81575508072398e-07,5.274857684677509e-08,5.76433482850529e-07,2.1975348683939238e-05,1.1656545739001717e-05,1.3680991974134048e-05,2.5431092375342984e-07,2.6564254647104427e-06,1.0742488871676034e-05,3.8312177850558904e-07,1.19906750546218e-05,4.258193827695286e-05,8.693831772588387e-05,5.880185718798323e-06,9.87957153687753e-05,0.0003310856008126386,5.509676532280231e-07
Eswatini,0.0002730394182317193,3.2164963450451894e-06,1.3853164613518237e-05,1.8429780892673723e-06,3.5917829216522766e-05,2.1443735247809336e-05,8.131835743302316e-06,8.073257887191867e-07,1.3860685902108407e-05,5.291641481506584e-06,5.485941945236538e-07,3.9687620364458925e-06,1.4437435447588478e-05,6.0144574703612035e-06,7.223740062451495e-05,3.957412076226643e-07,2.070324043165399e-06,6.570840833268497e-06,2.385959296320588e-06,3.72239357566681e-05,3.380969978709856e-07,2.422634979709268e-05,1.991842978855576e-06,2.215338623170686e-06,2.5139168984081766e-06,4.2604751125689033e-07,7.520653303927396e-05,6.142005647007617e-05,3.58644462652033e-05
Ethiopia,5.702523050390312e-06,0.001695972976217283,5.4229274714944944e-05,0.00014109047203900797,5.350878081031196e-07,0.003885766342779637,1.8241539711616167e-06,0.005004441746216493,0.007314329101925052,0.002174774336017968,0.00015685250751114283,0.010949167636308807,0.012801430044959419,0.000429475136616207,0.030337423330194825,0.067341236652686,0.010787118668098733,0.026211454943822984,0.0005180816056881802,0.07652716742898168,0.002390836548005509,0.009359767093015904,0.0023214677637884945,0.02895516805780025,0.00023022459276126906,0.02369606728651361,0.05062018529393882,0.0061173854738473445,0.0016082870207497818
Fiji,0.0002762370659380095,1.6218106099706868e-06,2.8996730241756598e-05,1.8573061246634337e-06,3.2079564455992874e-05,1.629404013834251e-07,1.2986777603601668e-06,1.8032640515909894e-06,1.9184847071942632e-06,4.6992233069822297e-07,3.181151045359235e-08,4.621098149335618e-06,1.5851313196725395e-05,9.338482163164041e-07,2.088879534107719e-06,4.431217062145403e-06,4.3960187679463885e-09,1.537032211599464e-07,2.850719180101289e-06,5.232932297060176e-06,3.829757922945438e-05,6.173911179383103e-07,9.329265604823914e-08,7.43591804942738e-07,1.5346295131130762e-05,1.0570590806503182e-05,0.00025308619782901876,0.0002436015334695478,2.7598638108335535e-05
Finland,0.00026272860127645576,1.3249859829614985e-07,3.4181512478900676e-05,1.5018518216355714e-06,2.496618317529961e-05,1.2282880248876534e-07,7.075965355769577e-06,2.2140833773426988e-07,2.481719520886403e-06,1.4850633254368084e-05,1.3611201286309993e-05,2.689637617138767e-05,8.500588147865268e-06,4.5036813058767354e-05,0.00010409095201986023,8.827952960429398e-06,0.00015421381585626823,0.00017811479308538087,0.00019737234590169313,0.0002650881988641239,6.269127647088439e-08,1.2301434952605896e-05,5.100766939503542e-05,0.0008053452705220784,0.00038453615055669867,7.268359527137189e-05,0.0007891309771842685,0.0005715330524236033,0.00040990749595179736
France,0.0001471728523162227,5.0481365793506284e-05,5.8996583021540357e-05,0.0002288917258948058,9.987534105949924e-06,2.153251526663284e-05,0.0006501831575234803,0.0003084382104604036,0.00017893343676306966,0.004678075624519442,0.0020957187896347667,0.0014153903001002087,0.006245536988265783,0.0028993293466088887,0.006540288621445304,7.609418986341615e-06,0.007134514484674372,0.007452160051887125,0.0023747955129989635,0.004060235972900112,7.671968918680343e-06,0.001563450959862014,0.00056273512115405,1.1320983981040967e-05,0.015539026563724094,0.01815373286431592,0.0011120309293910257,0.02339032449146711,0.001236717413057133
Gabon,0.00027484854252553297,2.490386187081029e-06,2.5135811543241227e-05,2.079701549103261e-06,3.195040627884197e-05,1.5987594133128373e-06,3.7204480428531163e-06,1.3388505256015264e-08,6.2561490923520895e-06,1.2664954417965044e-06,1.4314443293726495e-06,9.744638202059033e-07,6.400722541259024e-06,5.243743951364959e-06,2.1495624273345216e-06,5.892364096447476e-07,1.6570818331820874e-05,3.1931094450258375e-05,7.220212734407982e-06,6.240127070838237e-06,1.2495428564181764e-05,1.2566389926109553e-07,9.292106828869114e-06,3.1514798604623995e-06,1.739173852163516e-05,0.00011786865761925841,1.7423247124695354e-05,0.00014181997942491368,2.2755835058100147e-06
Gambia,0.0002705284791100113,3.779687626768957e-06,2.7548004411903532e-05,3.400805995690844e-06,3.072121761064744e-05,7.05650574599629e-07,3.631781029714788e-06,4.246545362652745e-06,1.355919337750811e-06,6.741210031684506e-06,5.0751584176485054e-05,2.975784546887421e-05,7.016005756283717e-05,1.4509610421796778e-06,4.206671002266579e-08,0.00018566941786916393,0.00011898909037561236,0.0001492200957647861,2.1398983211819528e-05,0.000507291979636168,5.785779523447209e-06,1.282515197547948e-05,4.154152244414363e-05,9.309747025802948e-05,0.00013018852915385357,3.133924230218468e-05,1.4946057925769803e-08,3.804314314769488e-05,5.169338155069275e-05
Georgia,0.00025601333610771607,2.9885772826133406e-09,3.257796839612388e-05,1.312647318186933e-07,4.105984880935093e-05,9.031780685254838e-07,4.926383879340564e-06,2.5609266651534025e-05,1.109384292877554e-05,9.326287976211249e-07,2.2165003776215272e-06,1.791765936738197e-06,0.0002080208086614678,5.2256635346390505e-05,7.264481377319297e-06,2.9740636436937734e-05,2.424406469025527e-06,2.2801269964311e-05,2.5686323733712954e-05,0.00017010481987512994,0.0002816926977212226,5.53800048095876e-05,0.0013155526565110176,2.213136036870086e-05,2.2802069833780786e-05,0.0009753493554932896,0.0007201232640153572,0.0020274381738745162,5.5392393182805833e-05
Germany,6.273724557493575e-05,0.00025513671369495865,0.000139183736958468,0.0011828108692527198,2.310895880815276e-06,4.194632567754823e-05,5.9222811153600455e-05,4.293063670281413e-06,0.00010123881457322058,0.011324918032699085,0.000627472261362328,0.0024551966633826728,3.2107826425003764e-06,0.001266877892170049,0.0005522662537796608,0.00021604698070163704,0.0013067771997926645,4.126366855337126e-05,0.022378348449015567,0.003807712174211979,0.008128960904597938,0.0012099796403795401,0.017412373785732325,0.004066564279707925,0.031597811434254205,0.011417877433070624,0.02144164159114689,0.040664072403910616,0.0021625558518295397
Ghana,0.00018266743608665303,2.839582891042437e-05,2.495963264521044e-08,3.1585264664795333e-06,1.9786413868835006e-05,0.0007058365432213344,3.5965540597674765e-05,2.8777422212393064e-05,0.00016837585554352834,0.00016421533440249913,0.0001691614642426554,3.986047626174161e-05,0.0020055607584002345,0.0011456202130617915,0.0006373503339395024,0.00245047614728079,0.0003690976132711063,3.1805535885572514e-05,5.2300861340507176e-05,1.1838993344599956e-07,0.014952162007055505,0.004722427979912417,0.0022135896472642554,0.008860238964023725,0.03903838109288261,0.007744786209551694,0.00028349283251625015,0.010864984124141051,0.0007363604641274091
Greece,0.0002437977241068971,7.092310864630135e-07,4.1995143023497586e-05,7.2630363271002505e-06,6.754541264554868e-05,3.087616184009331e-08,5.468055812415337e-06,2.704402784485896e-07,1.2956718906254116e-05,0.00017686031380518595,4.165921486592894e-05,8.66734876816633e-07,0.00017234068721730123,3.474099927486023e-05,0.00030543336595128005,2.8087661498369177e-05,0.0002573720245965219,0.0002848687924366452,0.002134432650926865,2.7180383279462676e-05,5.498291634905007e-06,3.8538212232786453e-07,3.080014538534809e-05,0.005427245032729553,2.079038863662913e-05,5.944213647951438e-06,8.877323967601842e-07,0.00014165596391464726,0.0008919851607949158
Greenland,0.000280224604963358,2.015581760995733e-06,2.8604604716159853e-05,2.6367463595107056e-06,3.2878901210127086e-05,1.5472352064847917e-08,4.005979736980376e-06,1.4349867030866086e-08,4.839600348874906e-06,9.499174465753404e-07,2.0650978635394103e-07,6.077641655606222e-10,3.0195386137823127e-06,1.186296023112737e-06,1.3254040358241075e-06,3.840892304722554e-09,1.5705540832747881e-06,1.96573525638187e-07,1.4245556340917393e-06,1.9960898215169576e-08,2.0603344729964498e-07,1.724952532627945e-08,4.965199978476289e-07,1.280013389939648e-07,1.1068825589643316e-07,3.530313830087322e-08,7.294504033179963e-07,6.768330291452185e-07,6.346648597273901e-07
Grenada,0.0002799717077298005,1.986558373824413e-06,2.8612496604268514e-05,2.5538432638125595e-06,3.260573850493891e-05,2.9376601635357357e-08,3.7024254229576135e-06,5.095890808495572e-09,4.702773441822059e-06,8.224038161013823e-07,1.6325136447448833e-07,1.8898747792683976e-08,3.3905355303011464e-06,1.608802971437927e-06,1.4372873366621098e-06,1.3351422791981682e-08,1.2673582691942817e-06,4.616027516030974e-07,5.353360686885328e-07,2.686460521092459e-08,3.5957269707058873e-07,3.4207306425289533e-07,2.4787849865185843e-06,3.343159536288059e-07,1.09809735031307e-07,1.3963142063627616e-09,1.557189348855874e-08,1.1542175754597869e-06,3.8941676359111863e-07
Guam,0.0002798109094812925,1.9563569911271498e-06,2.8696806101226237e-05,2.4418629604531116e-06,3.314371017715676e-05,1.7402105604763432e-08,3.6274371427941354e-06,9.358166339464386e-11,4.619065179683938e-06,8.976836239934251e-07,9.000402223853208e-08,8.619775249980717e-08,4.0629981077287955e-06,2.1132359746660692e-06,1.1153959801771152e-06,2.1812433694546803e-07,1.46982630193137e-06,3.736399727568563e-07,4.6760460769478525e-07,3.649965453176533e-07,5.5035790625147654e-08,2.1514544362855274e-07,7.688483943431278e-07,2.489864158587995e-08,1.798251021127472e-06,9.01606798532607e-07,1.1684032601412807e-06,1.5960557981461835e-06,5.40298022654348e-07
Guatemala,0.00023638399756135793,5.864750103481748e-06,1.4102491611283364e-05,8.922232024315595e-08,1.658376279530112e-05,4.430924645036045e-06,1.7907376901762285e-05,1.4051445203531536e-05,1.0037317958184561e-07,0.0001223788661157234,0.0005498896792925647,0.0002329636585128145,2.328607221857581e-05,0.0005762932276938793,4.963666337499179e-05,2.2411778405751095e-07,3.6212250008816493e-06,0.00035540415320668483,0.00014938580000086574,0.0002074726115978992,9.056762329970183e-05,0.003901173673478904,0.0003429629007025852,0.0020897757327607842,0.0006022587031369437,0.006811354267869636,9.454587616666995e-05,0.00039049098261590993,0.0015572900288030826
Guinea,0.00020870590232066998,4.764208015389889e-05,2.199424601728216e-05,1.3554020706202326e-05,3.406563444445326e-05,4.9952230819777116e-05,1.103539109642415e-07,0.00016678940397477727,0.00023508440277115797,6.709499311947652e-06,0.0004225085819513345,9.073100157633061e-05,0.0009578410674737264,0.00034137222998183197,0.0008270565686342009,0.004000187414790071,0.0001087627569822082,0.002577401604025326,0.00010733176856854964,0.02109007463097053,0.00010252005533081355,0.0009035480684587024,0.0017910176341246536,0.0011819698726228535,0.0013818555551917467,0.0024126757989463674,1.342792355441237e-05,0.0005675765327011696,0.00010664048992041678
Guinea-Bissau,0.0002677954540454501,5.443921909157746e-06,2.3447907323154178e-05,3.19579129952049e-06,3.39824450519625e-05,1.3629879997783196e-06,5.435914027677392e-06,3.6936452849026754e-06,1.6219281949281572e-06,7.892462725763841e-07,5.456658705301425e-06,8.247902749271118e-06,1.6806235759881454e-05,8.39323370286637e-06,4.8552664370971335e-06,1.2682089250406775e-05,4.7444596100914935e-05,0.00014663381074098204,4.6890870627424565e-05,0.00017918529109401147,2.1540717353314316e-06,0.00010415926388386026,2.1158400158144177e-07,8.061303980528221e-05,6.924530555475379e-05,0.0001931643935748077,0.00014282527933401457,0.00038580981290338055,3.863596844342132e-05
Guyana,0.00027774283792199864,1.8773317318210083e-06,2.7646274252923644e-05,1.9455133151967276e-06,3.24004760115281e-05,3.4443166548892057e-07,2.9383502674956767e-06,4.374671686575853e-08,3.941276661644321e-06,1.3901259048845622e-06,2.7624900728123605e-08,2.838857470217258e-09,2.270894321281605e-06,1.6015618780259644e-06,1.6855776500494305e-06,4.5814894088248825e-08,1.992758183217542e-06,2.375216698753824e-06,5.405452160106366e-07,1.1168411732827824e-06,1.4367598990635753e-08,6.313581698644876e-08,9.002608783567763e-06,3.0977927450402905e-06,5.694214343213203e-06,1.8999027615212528e-05,3.061849410889301e-07,1.7975400225748358e-06,4.562580829164535e-07
Haiti,0.0002188833332416053,2.0951836347113658e-05,8.247504621576308e-06,5.217275444858839e-07,4.2674736111766294e-05,7.008701390453394e-09,8.851557091807203e-06,0.00021980390849488522,6.416445239414586e-06,1.1231774377717179e-05,0.00012166968108744808,0.0003422172011430442,0.0003842792393346592,3.309605066671684e-05,0.004416179104421509,0.0032641268572340546,0.00043083562498948515,0.0015988156125492127,0.0011485927584127373,0.00030467422868095905,0.0008886778300760599,0.0018216482764637268,0.00410092002391346,4.1421187728412244e-05,0.012777038042908907,0.00030523484907136566,0.00633669318133138,2.561375432774629e-05,0.0008118790866770252
High SDI,0.004786644578511323,0.030244449970304114,0.01215090654113625,0.03222413998903812,0.1715785128090392,0.027712529419106735,0.0707554476324071,0.0071017599615038505,0.0010633082888443274,0.040379379580502285,0.0017879624758185483,0.026409292963608562,0.00015725232305512725,5.248973425118292e-05,0.000595362260654931,0.0024051611672713286,0.00217013891834145,0.004065383604164596,0.00431234424026326,0.0008408269036815659,0.0001495622335432819,0.00035959058025470156,0.00812356868911681,0.03873864348935227,0.0013336829884922116,0.0017385979721692701,0.0059424985435975585,0.021817608298924648,0.00012285654726750864
High-income,0.0038752997884786153,0.02488979003798127,0.011734781127487319,0.034972772197819545,0.15724267614695728,0.0240896828915727,0.08593663490736161,0.002171370178012375,5.814746677656471e-05,0.01624968002274074,0.0029657982795733063,0.02001038158429214,0.0005014442872840299,3.044511872008942e-05,0.0006607252650709089,0.0003819273138528961,0.0007059428308563572,0.00032698867975716777,9.499894706813383e-07,0.0007070129908099365,1.0742388705475e-07,0.0005850403522105827,0.0005502964257711576,0.035953069813374226,0.0012829378300219846,0.0005424271600855023,0.0004926216840674209,0.0066299450152732375,0.015164730599600287
High-income Asia Pacific,3.119316990951351e-05,0.000462430785763648,1.862339251148566e-05,0.00018951085033821655,0.00015569876588020844,0.00046608281632675493,0.0010886650449929106,0.0002994704243428497,0.0010879171666038142,0.01648778556081106,0.005219137074425792,0.02044912482810835,0.01954392120473516,0.0013781482732974134,0.0006423443162764496,0.00458895327468544,0.0002841380198131525,0.006741198254791484,0.0013034545984050689,0.00012972655294480942,0.10761299370866641,0.002997848001584559,0.08240381019742585,0.02375189592015655,0.001320048067050794,0.0028292512793358393,0.002826869340099369,0.0022307029043711992,0.01874266906876065
High-middle SDI,0.01254155354457004,0.06294181281351525,0.02243404612505101,0.005019746178869087,0.06566028597234048,0.016555895615957043,0.1879663611556956,0.10653096712159828,0.011852629911840768,0.00039022434207671217,0.045203753070303034,0.008730035268689582,0.0010790420413970452,0.01628551322992843,0.01206812566265547,0.060915952245857344,0.0003569320822540347,0.09811157616034091,0.013406222073839345,0.0047367169127674955,0.011998340670441567,0.004131740167971944,0.020695465429664772,0.00022801574256170739,0.00010089064004636768,0.0026246895801659517,0.0025485106374619343,3.373562137917569e-05,0.023303395612887325
Honduras,0.00026134373535946276,1.3402616326402128e-06,3.6467462602513e-05,2.2435138503121268e-07,3.213895189216596e-05,1.6893835517656186e-07,9.619127178640726e-07,1.0260305347345087e-05,5.733147126968164e-07,4.933587343605262e-05,2.3204119735943098e-05,1.9614143115323224e-06,2.4764027024107357e-05,1.7897285489023459e-06,2.592365247670129e-05,7.501031624239628e-06,8.185660649318734e-06,4.8438338977885996e-05,2.034831172324423e-05,9.846712083572685e-06,5.125173172242167e-06,5.386071974531214e-06,6.480695083892965e-05,1.312723449695408e-05,0.00023339662704253527,0.00065260718805448,3.89038490230318e-05,0.0003170175968706065,0.00010271170963204314
Hungary,0.00022941686401485768,2.8215398260876525e-06,5.193677618023329e-05,1.2267343541974783e-05,8.973976602716127e-05,7.990174765116988e-06,3.216546533575884e-05,8.03952647173256e-06,1.7848692663690562e-06,0.0002597106011710724,9.005668598916274e-05,9.992796949344543e-07,1.2915820549744702e-05,0.00024583087173083763,5.700913265717368e-05,0.0001814490668566657,0.0002357143879052946,2.573798726480214e-05,0.0004199888775791604,0.0002070968127017725,0.0015746079037072254,1.629665501460334e-10,0.0006944751404630238,0.0009322382553825854,0.002762626163947519,3.621208729283757e-05,0.0017002976414177287,0.0012566559120944533,1.185807557743548e-05
Iceland,0.0002797219454376966,1.930893241562501e-06,2.8842841163394244e-05,2.3294823735103774e-06,3.286208673496233e-05,1.4624161083273396e-08,3.981462080676481e-06,2.214681280050276e-09,4.703980612992039e-06,6.415913540425548e-07,1.7493907247039215e-07,2.2405176733091337e-08,3.9798969800272595e-06,2.041806918236802e-06,1.4854738271465204e-06,1.5400640452394442e-08,1.3166587356839814e-06,6.311021662779852e-09,7.828828314222582e-07,2.2298283269634926e-07,1.5339344471274037e-07,1.391723311512581e-07,2.980487231842176e-07,1.4786918688448177e-12,4.51971625780926e-07,4.171486910183157e-07,1.226535934686309e-07,1.1808998052808431e-06,1.4837391316330793e-07
India,0.023475226692376398,0.009478546332181124,0.2408733789831273,0.015329330370191874,0.02746777935969959,0.025881394398601758,0.019079360009814427,0.1534728047361677,0.02371523292688019,0.003650278922598397,0.024142192361442653,0.058068406621356046,0.010484395016291951,8.510423468407753e-06,0.01190133337428745,0.0006887614112832866,0.013304176432452552,0.0021906581847571313,0.02131744608923916,0.0014501832857769697,7.886170044723598e-05,0.0001701331365485701,0.001830692837609545,0.00029596105700413695,0.0019876226968069174,0.0022396970996619533,0.001679505425099502,0.004995040365041986,0.012399374171471612
Indonesia,6.087981447169635e-05,5.016777293307237e-05,0.0007575996583367965,4.415185697777366e-05,2.3249479007504757e-05,7.28860274164587e-05,0.0015212152835811612,0.028829036766363895,0.026561729625598576,0.00972932085505367,0.0007908106816783218,0.012093125129868704,0.13443904338868257,0.188974031789773,0.034215703016880615,0.06915407737611878,0.00680773279283644,0.0032644005718487938,0.03786272300794478,0.009891781637522275,0.02624789233602103,0.006461704511452119,0.04438882165962099,0.004748264947805976,0.001250650929112112,0.00516066485671066,0.03199093668019332,0.0024108422817944886,0.003919974876246289
